x,y,prediction,squared_error
90.0,257.0,268.45937923852944,131.3173725324395
91.0,268.0,271.44153373381005,11.844154440952524
92.0,289.0,274.42368822909066,212.46886484275024
93.0,282.0,277.40584272437127,21.106281073212408
94.0,261.0,280.3879972196519,375.894436189229
95.0,290.0,283.3701517149325,43.9548882830126
96.0,271.0,286.3523062102131,235.69330597214773
97.0,291.0,289.3344607054937,2.7740211415445053
98.0,311.0,292.3166152007743,349.0688675559371
99.0,281.0,295.298769696055,204.4548148208205
100.0,277.0,298.2809241913356,452.8777344373728
1.0,11.0,3.0517193520087282,63.17516525923255
2.0,27.0,6.0338118700829,439.5810446990767
3.0,7.0,9.015904388157072,4.063870502190937
4.0,-4.0,11.997996906231243,255.93590501178443
5.0,27.0,14.980089424305415,144.47825024769452
6.0,-5.0,17.962181942379587,527.2617995549432
7.0,11.0,20.94427446045376,98.8885945448329
8.0,32.0,23.92636697852793,65.18355016540421
9.0,54.0,26.908459496602102,733.9515668472488
10.0,18.0,29.890552014676274,141.385227213722
11.0,25.0,32.87264453275045,61.97853193904554
12.0,16.0,35.85473705082462,394.2105833573878
13.0,19.0,38.836829568898786,393.4998073455372
14.0,35.0,41.81892208697296,46.497698428207684
15.0,67.0,44.801014605047136,492.79495256533056
16.0,53.0,47.783107123121304,27.21597128882767
17.0,60.0,50.76519964119547,85.28153766697622
18.0,47.0,53.74729215926965,45.52595148254167
19.0,29.0,56.72938467734382,768.9187745841105
20.0,51.0,59.71147719541799,75.88983492628772
21.0,85.0,62.69356971349216,497.57683212683423
22.0,37.0,65.67566223156635,822.2936044188808
23.0,62.0,68.65775474964052,44.32569830636087
24.0,85.0,71.63984726771469,178.49368102999074
25.0,74.0,74.62193978578885,0.38680909714708533
26.0,85.0,77.60403230386302,54.70033816230172
27.0,52.0,80.5861248219372,817.1665323353743
28.0,113.0,83.56821734001137,866.2298305448072
29.0,77.0,86.55030985808554,91.20841838544587
30.0,92.0,89.53240237615972,6.08903803318218
31.0,74.0,92.51449489423389,342.7865211886128
32.0,123.0,95.49658741230806,756.4377039688114
33.0,90.0,98.47867993038223,71.88801336186638
34.0,115.0,101.4607724484564,183.31068269247743
35.0,99.0,104.44286496653058,29.624779043885916
36.0,126.0,107.42495748460475,345.0322044487412
37.0,107.0,110.40705000267891,11.607989720754393
38.0,142.0,113.3891425207531,818.5811656977785
39.0,128.0,116.37123503882727,135.2281745221987
40.0,117.0,119.35332755690143,5.5381505900716705
41.0,152.0,122.3354200749756,879.9873021281605
42.0,111.0,125.31751259304977,204.99116685213875
43.0,113.0,128.29960511112395,234.07791655633017
44.0,148.0,131.28169762919813,279.50163416155925
45.0,155.0,134.2637901472723,429.9903990563618
46.0,151.0,137.24588266534647,189.17574365541668
47.0,165.0,140.22797518342063,613.6532135132244
48.0,165.0,143.2100677014948,474.8011495734398
49.0,173.0,146.192160219569,718.6602736932593
50.0,122.0,149.17425273764314,738.440011849306
51.0,159.0,152.15634525571733,46.835610258942744
52.0,176.0,155.13843777379148,435.20477851797017
53.0,135.0,158.12053029186566,534.5589209770777
54.0,152.0,161.10262280993985,82.85774202003716
55.0,143.0,164.084715328014,444.56522046338847
56.0,176.0,167.06680784608818,79.80192205871167
57.0,158.0,170.04890036416236,145.17599998551194
58.0,147.0,173.03099288223652,677.6125904350482
59.0,171.0,176.0130854003107,25.131025230808294
60.0,209.0,178.99517791838488,900.2893481493782
61.0,166.0,181.97727043645904,255.27317059974794
62.0,205.0,184.95936295453322,401.6271331881355
63.0,216.0,187.94145547260737,787.2819209956747
64.0,170.0,190.92354799068156,437.79486051835414
65.0,190.0,193.90564050875574,15.254027783633779
66.0,220.0,196.8877330268299,534.1768846390897
67.0,172.0,199.86982554490407,776.7271759033877
68.0,193.0,202.85191806297823,97.06028951963668
69.0,204.0,205.8340105810524,3.3635948114122014
70.0,226.0,208.8161030991266,295.2863126998467
71.0,242.0,211.79819561720075,912.1489879768721
72.0,192.0,214.78028813527493,518.9415275261478
73.0,232.0,217.7623806533491,202.70980466012767
74.0,199.0,220.74447317142327,472.82211350274616
75.0,241.0,223.72656568949745,298.3715328792468
76.0,232.0,226.70865820757163,27.998297964299066
77.0,214.0,229.69075072564578,246.19965833435373
78.0,220.0,232.67284324371997,160.6009558798988
79.0,242.0,235.65493576179412,40.25984018695915
80.0,259.0,238.6370282798683,414.65061727488325
81.0,252.0,241.6191207979425,107.76265300771026
82.0,219.0,244.60121331601664,655.4221232521877
83.0,220.0,247.58330583409082,760.8387607369888
84.0,227.0,250.56539835216498,555.3279994962198
85.0,278.0,253.54749087023916,597.9252027410373
86.0,269.0,256.5295833883133,155.51129046903128
87.0,234.0,259.5116759063875,650.8456075525522
88.0,287.0,262.4937684244617,600.5553860339115
89.0,265.0,265.4758609425358,0.22644363663106293
90.0,257.0,268.45795346061,131.28469750550434
91.0,268.0,271.44004597868417,11.833916335461115
92.0,289.0,274.42213849675835,212.5140460076949
93.0,282.0,277.40423101483253,21.12109256502721
94.0,261.0,280.38632353290666,375.8295401225305
95.0,290.0,283.36841605098084,43.97790567288855
96.0,271.0,286.350508569055,235.6381133286317
97.0,291.0,289.3326010871292,2.780219134642707
98.0,311.0,292.3146936052034,349.14067506742714
99.0,281.0,295.2967861232775,204.39809345474046
100.0,277.0,298.2788786413517,452.7906762333734
1.0,11.0,3.055799487105722,63.110321789069715
2.0,27.0,6.037830180384059,439.4125635464174
3.0,7.0,9.019860873662395,4.079837948952215
4.0,-4.0,12.001891566940733,256.060533720129
5.0,27.0,14.983922260219071,144.38612424845877
6.0,-5.0,17.965952953497407,527.4349950622562
7.0,11.0,20.947983646775747,98.96237863651768
8.0,32.0,23.930014340054083,65.12466855173274
9.0,54.0,26.91204503333242,733.7573042762109
10.0,18.0,29.894075726610758,141.46903739035125
11.0,25.0,32.8761064198891,62.03305233741826
12.0,16.0,35.85813711316743,394.3456096053577
13.0,19.0,38.84016780644577,393.63225858792714
14.0,35.0,41.82219849972411,46.54239236963789
15.0,67.0,44.80422919300244,492.65224171676505
16.0,53.0,47.78625988628078,27.18308597340489
17.0,60.0,50.76829057955912,85.22445882345687
18.0,47.0,53.75032127283745,45.56683728652186
19.0,29.0,56.73235196611579,769.0833455725265
20.0,51.0,59.71438265939413,75.94046513434915
21.0,85.0,62.696413352672465,497.4499773348471
22.0,37.0,65.67844404595081,822.4531528967316
23.0,62.0,68.66047473922914,44.361923751909536
24.0,85.0,71.64250543250748,178.42266112059227
25.0,74.0,74.62453612578582,0.39004537241156595
26.0,85.0,77.60656681906416,54.66285420096311
27.0,52.0,80.58859751234249,817.3079077227151
28.0,113.0,83.57062820562084,866.0879242118
29.0,77.0,86.55265889889917,91.25329203871746
30.0,92.0,89.5346895921775,6.077755406917941
31.0,74.0,92.51672028545585,342.86893012981204
32.0,123.0,95.49875097873418,756.3186977296742
33.0,90.0,98.48078167201251,71.92365776834333
34.0,115.0,101.46281236529086,183.2554490573221
35.0,99.0,104.44484305856919,29.646315932449102
36.0,126.0,107.42687375184752,344.9610186298105
37.0,107.0,110.40890444512587,11.620629515998916
38.0,142.0,113.3909351384042,818.4785922549954
39.0,128.0,116.37296583168254,135.18792355122181
40.0,117.0,119.35499652496088,5.546008632577829
41.0,152.0,122.33702721823921,879.8919542514813
42.0,111.0,125.31905791151755,205.03541947339323
43.0,113.0,128.3010886047959,234.12331249181474
44.0,148.0,131.28311929807424,279.4541004024179
45.0,155.0,134.26514999135256,429.93400488110683
46.0,151.0,137.2471806846309,189.14003912118926
47.0,165.0,140.22921137790925,613.5919689603005
48.0,165.0,143.21124207118757,474.74997208038656
49.0,173.0,146.19327276446592,718.6006250803248
50.0,122.0,149.17530345774426,738.4971180204873
51.0,159.0,152.15733415102258,46.822075920761854
52.0,176.0,155.13936484430093,435.16609909918805
53.0,135.0,158.12139553757928,534.5989316051908
54.0,152.0,161.1034262308576,82.87236914066608
55.0,143.0,164.08545692413594,444.59649369959226
56.0,176.0,167.0674876174143,79.7897774650471
57.0,158.0,170.0495183106926,145.19089151971636
58.0,147.0,173.03154900397095,677.6415435461411
59.0,171.0,176.0135796972493,25.135981380670366
60.0,209.0,178.99561039052762,900.2633958370143
61.0,166.0,181.97764108380596,255.2850146029242
62.0,205.0,184.9596717770843,401.61475528219114
63.0,216.0,187.94170247036263,787.2680602616547
64.0,170.0,190.92373316364097,437.8026095032492
65.0,190.0,193.90576385691932,15.254991306017295
66.0,220.0,196.88779455019764,534.1740407538739
67.0,172.0,199.869825243476,776.7271591018913
68.0,193.0,202.85185593675433,97.0590653985616
69.0,204.0,205.83388663003265,3.3631401718125153
70.0,226.0,208.815917323311,295.2926974392831
71.0,242.0,211.79794801658934,912.1639440086395
72.0,192.0,214.77997870986766,518.927430022024
73.0,232.0,217.762009403146,202.72037623610265
74.0,199.0,220.74404009642436,472.80327971491016
75.0,241.0,223.72607078970267,298.3886303623632
76.0,232.0,226.70810148298102,28.004189914427663
77.0,214.0,229.69013217625937,246.18024770848953
78.0,220.0,232.6721628695377,160.58371179208962
79.0,242.0,235.65419356281603,40.26925933820547
80.0,259.0,238.63622425609438,414.6833625480789
81.0,252.0,241.6182549493727,107.78063029622447
82.0,219.0,244.60028564265104,655.3746249853252
83.0,220.0,247.5823163359294,760.7841744552774
84.0,227.0,250.5643470292077,555.2784509129302
85.0,278.0,253.54637772248606,597.9796424913262
86.0,269.0,256.52840841576443,155.54059664397545
87.0,234.0,259.51043910904275,650.7825035361778
88.0,287.0,262.4924698023211,600.619036390142
89.0,265.0,265.47450049559944,0.2251507203241172
90.0,257.0,268.45653118887776,131.2521068817289
91.0,268.0,271.43856188215614,11.823707817417153
92.0,289.0,274.42059257543445,212.55912085147693
93.0,282.0,277.4026232687128,21.135872809381226
94.0,261.0,280.38465396199115,375.7648092261391
95.0,290.0,283.36668465526947,44.00087246263756
96.0,271.0,286.3487153485478,235.58306285074636
97.0,291.0,289.33074604182616,2.7864087768790324
98.0,311.0,292.3127767351045,349.21231335205243
99.0,281.0,295.2948074283828,204.34151941454797
100.0,277.0,298.27683812166117,452.70384045537406
1.0,11.0,3.0598695885804945,63.045670950348885
2.0,27.0,6.041838609098807,439.2445288870614
3.0,7.0,9.02380762961712,4.09579732169647
4.0,-4.0,12.005776650135434,256.1848861740207
5.0,27.0,14.987745670653748,144.2942540728978
6.0,-5.0,17.969714691172058,527.6077929938455
7.0,11.0,20.95168371169037,99.03600869752346
8.0,32.0,23.933652732208685,65.0659582446044
9.0,54.0,26.915621752727,733.5635450413549
10.0,18.0,29.897590773245312,141.552666207612
11.0,25.0,32.879559793763626,62.08746254349627
12.0,16.0,35.86152881428194,394.48032684055175
13.0,19.0,38.84349783480025,393.76440631972235
14.0,35.0,41.82546685531857,46.586997793052326
15.0,67.0,44.80743587583688,492.50990240509196
16.0,53.0,47.789404896355194,27.150301334127228
17.0,60.0,50.77137391687351,85.16753938216263
18.0,47.0,53.75334293739182,45.60764083001999
19.0,29.0,56.735311957910135,769.2475294025929
20.0,51.0,59.71728097842845,75.99098765687044
21.0,85.0,62.69924999894676,497.323450609476
22.0,37.0,65.68121901946506,822.6123244425244
23.0,62.0,68.66318803998338,44.39807485617758
24.0,85.0,71.64515706050169,178.35182993866792
25.0,74.0,74.62712608102001,0.39328712149551487
26.0,85.0,77.60909510153832,54.625475218104924
27.0,52.0,80.59106412205664,817.4489476315542
28.0,113.0,83.57303314257494,865.9463784279927
29.0,77.0,86.55500216309326,91.29806633671694
30.0,92.0,89.53697118361157,6.066510950359791
31.0,74.0,92.51894020412989,342.9511462841384
32.0,123.0,95.5009092246482,756.1999934710386
33.0,90.0,98.4828782451665,71.95922332231913
34.0,115.0,101.46484726568482,183.20035954123958
35.0,99.0,104.44681628620313,29.667807655647664
36.0,126.0,107.42878530672145,344.89001518384504
37.0,107.0,110.41075432723976,11.633245080784732
38.0,142.0,113.39272334775808,818.3762774579058
39.0,128.0,116.37469236827638,135.14777753221134
40.0,117.0,119.3566613887947,5.553852901435791
41.0,152.0,122.33863040931301,879.7968459953307
42.0,111.0,125.32059942983133,205.0795680296855
43.0,113.0,128.30256845034964,234.16860117763616
44.0,148.0,131.28453747086795,279.40668756281775
45.0,155.0,134.26650649138628,429.8777530717272
46.0,151.0,137.2484755119046,189.1044257466878
47.0,165.0,140.2304445324229,613.5308780613789
48.0,165.0,143.2124135529412,474.6989231880603
49.0,173.0,146.1943825734595,718.5411256180514
50.0,122.0,149.17635159397784,738.554085959502
51.0,159.0,152.15832061449615,46.80857681402836
52.0,176.0,155.14028963501445,435.1275165110854
53.0,135.0,158.12225865553276,534.6388453333597
54.0,152.0,161.1042276760511,82.88696157737473
55.0,143.0,164.0861966965694,444.6276911264144
56.0,176.0,167.0681657170877,79.77766365740732
57.0,158.0,170.05013473760602,145.20574719445918
58.0,147.0,173.03210375812435,677.670426073752
59.0,171.0,176.01407277864266,25.14092582952529
60.0,209.0,178.99604179916096,900.2375077176961
61.0,166.0,181.97801081967927,255.29682975378782
62.0,205.0,184.9599798401976,401.6024080052864
63.0,216.0,187.9419488607159,787.2542337346812
64.0,170.0,190.92391788123422,437.810339500633
65.0,190.0,193.90588690175252,15.255952489281931
66.0,220.0,196.88785592227083,534.1712038697116
67.0,172.0,199.86982494278917,776.7271423417131
68.0,193.0,202.85179396330747,97.05784429546155
69.0,204.0,205.83376298382578,3.3626866808496216
70.0,226.0,208.81573200434408,295.29906654652416
71.0,242.0,211.79770102486242,912.1788633835965
72.0,192.0,214.77967004538073,518.913367376416
73.0,232.0,217.76163906589903,202.73092208973256
74.0,199.0,220.74360808641734,472.7844926157135
75.0,241.0,223.72557710693567,298.4056862884249
76.0,232.0,226.70754612745398,28.01006799302736
77.0,214.0,229.6895151479723,246.16088557845185
78.0,220.0,232.6714841684906,160.56651103230774
79.0,242.0,235.65345318900893,40.278656424100944
80.0,259.0,238.63542220952723,414.7160285842166
81.0,252.0,241.61739123004554,107.79856486993523
82.0,219.0,244.59936025056385,655.3272452381483
83.0,220.0,247.58132927108215,760.7297243598532
84.0,227.0,250.5632982916005,555.2290263789425
85.0,278.0,253.5452673121188,598.0339508357255
86.0,269.0,256.52723633263713,155.56983350188725
87.0,234.0,259.50920535315544,650.719557749454
88.0,287.0,262.49117437367374,600.6825335816666
89.0,265.0,265.47314339419205,0.2238646714675736
90.0,257.0,268.4551124147104,131.21960043365263
91.0,268.0,271.4370814352287,11.813528792393916
92.0,289.0,274.419050455747,212.604089612051
93.0,282.0,277.40101947626533,21.150621857690794
94.0,261.0,280.38298849678364,375.7002430664469
95.0,290.0,283.36495751730195,44.02378874720796
96.0,271.0,286.34692653782025,235.52815415725152
97.0,291.0,289.32889555833856,2.7925900549405975
98.0,311.0,292.31086457885687,349.283782789827
99.0,281.0,295.29283359937523,204.28509229942944
100.0,277.0,298.27480261989353,452.6172265154288
1.0,11.0,3.063929681107125,62.98121210641247
2.0,27.0,6.0458371805273465,439.07693946497017
3.0,7.0,9.027744679947567,4.11174848705566
4.0,-4.0,12.009652179367789,256.30896290433583
5.0,27.0,14.991559678788011,144.2026389481099
6.0,-5.0,17.97346717820823,527.7801941882109
7.0,11.0,20.955374677628456,99.10948497196587
8.0,32.0,23.937282177048676,65.00741869253694
9.0,54.0,26.919189676468896,733.3702877790688
10.0,18.0,29.90109717588912,141.636113989956
11.0,25.0,32.883004675309344,62.14176271094898
12.0,16.0,35.86491217472956,394.61473570971873
13.0,19.0,38.846819674149785,393.89625117821896
14.0,35.0,41.82872717357001,46.63151481105344
15.0,67.0,44.810634672990226,492.3679336155036
16.0,53.0,47.79254217241045,27.11761702612368
17.0,60.0,50.77444967183067,85.11077885758517
18.0,47.0,53.75635717125089,45.64836222551333
19.0,29.0,56.738264670671114,769.4113269402013
20.0,51.0,59.72017217009134,76.04140267603547
21.0,85.0,62.702079669511555,497.1972510648099
22.0,37.0,65.6839871689318,822.7711199074438
23.0,62.0,68.66589466835201,44.43415172956375
24.0,85.0,71.64780216777223,178.28118695094804
25.0,74.0,74.62970966719246,0.396534264955636
26.0,85.0,77.61161716661267,54.58820089269252
27.0,52.0,80.59352466603289,817.5896528270314
28.0,113.0,83.57543216545312,865.8051922498507
29.0,77.0,86.55733966487334,91.34274146976124
30.0,92.0,89.53924716429356,6.055304518437305
31.0,74.0,92.52115466371379,343.033170077207
32.0,123.0,95.503062163134,756.0815904044729
33.0,90.0,98.48496966255422,71.99471017446548
34.0,115.0,101.46687716197445,183.14541374908868
35.0,99.0,104.44878466139467,29.689254286249813
36.0,126.0,107.43069216081489,344.81919362642174
37.0,107.0,110.41259966023512,11.645836441036833
38.0,142.0,113.39450715965533,818.27422063901
39.0,128.0,116.37641465907555,135.10773617775376
40.0,117.0,119.35832215849578,5.561683403252201
41.0,152.0,122.340229657916,879.7019767451658
42.0,111.0,125.32213715733621,205.12361275355067
43.0,113.0,128.30404465675645,234.21378285599553
44.0,148.0,131.28595215617668,279.3593953256151
45.0,155.0,134.26785965559688,429.82164326002754
46.0,151.0,137.2497671550171,189.06890329124624
47.0,165.0,140.23167465443734,613.4699404236416
48.0,165.0,143.21358215385754,474.64800256671447
49.0,173.0,146.19548965327778,718.4817749275388
50.0,122.0,149.177397152698,738.6109159954777
51.0,159.0,152.1593046521182,46.79511284253158
52.0,176.0,155.14121215153844,435.08903050712763
53.0,135.0,158.12311965095867,534.678662392551
54.0,152.0,161.10502715037887,82.90151940913643
55.0,143.0,164.0869346497991,444.6588129248981
56.0,176.0,167.06884214921934,79.7655805555611
57.0,158.0,170.05074964863954,145.22056709418595
58.0,147.0,173.03265714805977,677.6992381884274
59.0,171.0,176.01456464748,25.14585860375622
60.0,209.0,178.9964721469002,900.2116836317354
61.0,166.0,181.97837964632043,255.30861612194713
62.0,205.0,184.96028714574066,401.59009128116685
63.0,216.0,187.94219464516087,787.2404413300395
64.0,170.0,190.9241021445811,437.81805055686334
65.0,190.0,193.90600964400133,15.256911339031394
66.0,220.0,196.88791714342153,534.1683739693483
67.0,172.0,199.86982464284176,776.72712562275
68.0,193.0,202.851732142262,97.0566262028781
69.0,204.0,205.8336396416822,3.3622343355484157
70.0,226.0,208.81554714110243,295.30542005967294
71.0,242.0,211.79745464052266,912.1937461912862
72.0,192.0,214.77936213994286,518.8993395026622
73.0,232.0,217.7612696393631,202.74144228292323
74.0,199.0,220.74317713878332,472.76575208850977
75.0,241.0,223.72508463820353,298.4227007572318
76.0,232.0,226.70699213762376,28.015932231176723
77.0,214.0,229.688899637044,246.14157182123898
78.0,220.0,232.6708071364642,160.54935348947188
79.0,242.0,235.65271463588442,40.288031493515824
80.0,259.0,238.63462213530465,414.7486155718232
81.0,252.0,241.61652963472486,107.81645682654714
82.0,219.0,244.5984371341451,655.2799837107781
83.0,220.0,247.58034463356532,760.6754101062352
84.0,227.0,250.56225213298552,555.1797255783807
85.0,278.0,253.54415963240575,598.0881280852524
86.0,269.0,256.526067131826,155.59900119971206
87.0,234.0,259.5079746312462,650.6567697883004
88.0,287.0,262.48988213066644,600.7458779686241
89.0,265.0,265.4717896300866,0.22258545505726848
90.0,257.0,268.45369712950685,131.18717793447345
91.0,268.0,271.4356046289271,11.803379166305184
92.0,289.0,274.4175121283473,212.64895252689774
93.0,282.0,277.39941962776754,21.165339761370536
94.0,261.0,280.3813271271878,375.6358412110647
95.0,290.0,283.36323462660795,44.046654621455744
96.0,271.0,286.3451421260282,235.4733868680046
97.0,291.0,289.3270496254484,2.798762955712305
98.0,311.0,292.30895712486864,349.3550837599987
99.0,281.0,295.2908646242889,204.2288117097511
100.0,277.0,298.2727721237091,452.5308338272551
1.0,11.0,1.0244499999999999,99.5115978025
2.0,27.0,2.033792,623.3115418992641
3.0,7.0,3.043134,15.656788541956002
4.0,-4.0,4.0524759999999995,64.84236973057598
5.0,27.0,5.061818,481.28382946512403
6.0,-5.0,6.071159999999999,122.57058374559998
7.0,11.0,7.080501999999999,15.362464572004006
8.0,32.0,8.089844,571.6955599443361
9.0,54.0,9.099186,2016.0830978625957
10.0,18.0,10.108528,62.275330326784
11.0,25.0,11.11787,192.7135333369
12.0,16.0,12.127211999999998,14.998486892944014
13.0,19.0,13.136553999999999,34.379998994916015
14.0,35.0,14.145895999999999,434.893653642816
15.0,67.0,15.155237999999999,2687.8793468366443
16.0,53.0,16.16458,1356.8481665764
17.0,60.0,17.173922,1834.0729568620836
18.0,47.0,18.183264,830.4042736936959
19.0,29.0,19.192606,96.18497707123598
20.0,51.0,20.201948,948.5200069947039
21.0,85.0,21.21129,4068.999523464099
22.0,37.0,22.220632000000002,218.42971847942394
23.0,62.0,23.229974000000002,1503.114916040676
24.0,85.0,24.239316,3691.860720147856
25.0,74.0,25.248658,2376.6933468009643
26.0,85.0,26.258,3450.6225640000007
27.0,52.0,27.267342,611.7043717449641
28.0,113.0,28.276684,7178.040274035856
29.0,77.0,29.286026,2276.623314872676
30.0,92.0,30.295368,3807.4616102554246
31.0,74.0,31.30471,1822.8877881841
32.0,123.0,32.314052,8223.941164658703
33.0,90.0,33.32339399999999,3212.237667679237
34.0,115.0,34.332736,6507.207481245697
35.0,99.0,35.342077999999994,4052.331033358085
36.0,126.0,36.35142,8036.867896016402
37.0,107.0,37.360761999999994,4849.623469220644
38.0,142.0,38.370104,10739.155344970817
39.0,128.0,39.379445999999994,7853.602591266916
40.0,117.0,40.388788,5869.277804108943
41.0,152.0,41.398129999999995,12232.7736474969
42.0,111.0,42.407472,4704.934897430784
43.0,113.0,43.416813999999995,4841.819773910598
44.0,148.0,44.426156,10727.541160936338
45.0,155.0,45.435497999999995,12004.380098508005
46.0,151.0,46.44484,10931.7814826256
47.0,165.0,47.454181999999996,13817.019329289124
48.0,165.0,48.46352399999999,13580.750238498578
49.0,173.0,49.472865999999996,15258.952834253956
50.0,122.0,50.48220799999999,5114.794572555266
51.0,159.0,51.49155,11558.066821402503
52.0,176.0,52.50089199999999,15252.029676795666
53.0,135.0,53.510234,6640.581962734756
54.0,152.0,54.519575999999994,9502.433063219776
55.0,143.0,55.528918,7651.190186250723
56.0,176.0,56.538259999999994,14271.107323827602
57.0,158.0,57.547602,10090.684263950405
58.0,147.0,58.556943999999994,7822.174154619138
59.0,171.0,59.566286,12417.472615833798
60.0,209.0,60.575627999999995,22029.794203594385
61.0,166.0,61.58497,10902.4984899009
62.0,205.0,62.594311999999995,20279.379974753345
63.0,216.0,63.603654,23224.646274151713
64.0,170.0,64.612996,11106.420612096017
65.0,190.0,65.622338,15469.802804586245
66.0,220.0,66.63167999999999,23521.841579622404
67.0,172.0,67.64102199999999,10890.796289204485
68.0,193.0,68.650364,15462.831973332497
69.0,204.0,69.659706,18047.314592006434
70.0,226.0,70.66904799999999,24127.70464922631
71.0,242.0,71.67839,29009.45083299211
72.0,192.0,72.687732,14235.417295303825
73.0,232.0,73.697074,25059.81638016148
74.0,199.0,74.70641599999999,15448.89502356506
75.0,241.0,75.715758,27318.880653514567
76.0,232.0,76.7251,24110.29457001
77.0,214.0,77.734442,18568.302297051363
78.0,220.0,78.74378399999999,19953.318558638653
79.0,242.0,79.753126,26324.048122771874
80.0,259.0,80.762468,31768.61781345102
81.0,252.0,81.77180999999999,28977.636670676104
82.0,219.0,82.78115199999999,18555.574550447105
83.0,220.0,83.790494,18553.02952476404
84.0,227.0,84.799836,20220.886641626897
85.0,278.0,85.80917799999999,36937.31206103569
86.0,269.0,86.81851999999999,33190.09165499041
87.0,234.0,87.827862,21366.29392749105
88.0,287.0,88.837204,39268.49371853762
89.0,265.0,89.84654599999999,30678.73244813012
90.0,257.0,90.855888,27603.865952268545
91.0,268.0,91.86523,31023.4572029529
92.0,289.0,92.874572,38465.18350818318
93.0,282.0,93.88391399999999,35387.66181195939
94.0,261.0,94.893256,27591.450402281534
95.0,290.0,95.902598,37673.8014631496
96.0,271.0,96.91193999999999,30306.652634563605
97.0,291.0,97.92128199999999,37279.39134452353
98.0,311.0,98.930624,44973.42023702938
99.0,281.0,99.939966,32782.73591208116
100.0,277.0,100.94930799999999,30993.846153678875
1.0,11.0,3.0311673043314205,63.50229453155656
2.0,27.0,6.0135712400722685,440.4301920955219
3.0,7.0,8.995975175813117,3.9839169024622016
4.0,-4.0,11.978379111553965,255.30859903254407
5.0,27.0,14.960783047294813,144.94274483430397
6.0,-5.0,17.943186983035663,526.3898289385371
7.0,11.0,20.92559091877651,98.51735508689873
8.0,32.0,23.90799485451736,65.48054727451755
9.0,54.0,26.890398790258207,734.9304777512338
10.0,18.0,29.872802725999055,140.9634445704906
11.0,25.0,32.8552066617399,61.70427169864289
12.0,16.0,35.83761059748075,393.53079421728046
13.0,19.0,38.820014533221595,392.83297609711525
14.0,35.0,41.80241846896244,46.27289702688135
15.0,67.0,44.78482240470329,493.5141155905728
16.0,53.0,47.76722634044414,27.381920172141633
17.0,60.0,50.74963027618499,85.56934002727343
18.0,47.0,53.732034211925836,45.32028463053991
19.0,29.0,56.714438147666684,768.0900818408423
20.0,51.0,59.69684208340753,75.63506222372826
21.0,85.0,62.67924601914838,498.2160582737034
22.0,37.0,65.66164995488923,821.4901781366017
23.0,62.0,68.64405389063008,44.14345210159665
24.0,85.0,71.62645782637092,178.8516302698355
25.0,74.0,74.60886176211177,0.37071264536185206
26.0,85.0,77.59126569785262,54.88934395981522
27.0,52.0,80.57366963359347,816.4545963297414
28.0,113.0,83.55607356933432,866.9448036544533
29.0,77.0,86.53847750507516,90.98255311482492
30.0,92.0,89.52088144081601,6.146028830490491
31.0,74.0,92.50328537655686,342.37156972630294
32.0,123.0,95.48568931229771,757.0372926194085
33.0,90.0,98.46809324803856,71.70860325747618
34.0,115.0,101.4504971837794,183.58902656676986
35.0,99.0,104.43290111952025,29.516414574484415
36.0,126.0,107.4153050552611,345.3908861890036
37.0,107.0,110.39770899100195,11.54442638753548
38.0,142.0,113.3801129267428,819.0979360859948
39.0,128.0,116.36251686248364,135.4310137759775
40.0,117.0,119.34492079822449,5.498653549945793
41.0,152.0,122.32732473396534,880.467657443545
42.0,111.0,125.30972866970619,204.76833460061127
43.0,113.0,128.29213260544705,233.84931962257681
44.0,148.0,131.2745365411879,279.74112791205886
45.0,155.0,134.25694047692875,430.274518377677
46.0,151.0,137.2393444126696,189.3556421931275
47.0,165.0,140.22174834841044,613.9617549095005
48.0,165.0,143.2041522841513,475.0589776524674
49.0,173.0,146.18655621989214,718.9607673490049
50.0,122.0,149.168960155633,738.1523959383728
51.0,159.0,152.15136409137384,46.90381380892373
52.0,176.0,155.13376802711468,435.3996367462614
53.0,135.0,158.11617196285553,534.3574062163082
54.0,152.0,161.09857589859638,82.78408338251892
55.0,143.0,164.08097983433723,444.4077107757329
56.0,176.0,167.06338377007808,79.86310964090394
57.0,158.0,170.04578770581892,145.10100145365834
58.0,147.0,173.02819164155977,677.466760129762
59.0,171.0,176.01059557730062,25.106068039264535
60.0,209.0,178.99299951304147,900.4200782243296
61.0,166.0,181.97540344878232,255.2135153513659
62.0,205.0,184.95780738452316,401.6894848358742
63.0,216.0,187.940211320264,787.3517407514399
64.0,170.0,190.92261525600486,437.7558291508073
65.0,190.0,193.9050191917457,15.249174887902306
66.0,220.0,196.88742312748656,534.1912096878433
67.0,172.0,199.8698270632274,776.7272605342026
68.0,193.0,202.85223099896825,97.06645565703097
69.0,204.0,205.8346349347091,3.365885343655066
70.0,226.0,208.81703887044995,295.25415317962796
71.0,242.0,211.7994428061908,912.0736548165409
72.0,192.0,214.78184674193164,519.0125409728615
73.0,232.0,217.7642506776725,202.65655876814807
74.0,199.0,220.74665461341334,472.91698687509177
75.0,241.0,223.7290585491542,298.285418598544
76.0,232.0,226.71146248489504,27.968629048672575
77.0,214.0,229.69386642063589,246.2974432287626
78.0,220.0,232.67627035637673,160.6878301479555
79.0,242.0,235.65867429211758,40.21241173345046
