,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,x,y,prediction,squared_error,prediction,squared_error,prediction,squared_error,prediction,squared_error,prediction,squared_error,prediction,squared_error,prediction,squared_error,,,,,,,,
,74,199,220.745778812658,472.878896169051,,,,,,,,,,,,,,,,,,,,
,75,241,223.728057721087,298.319990086093,,,,,,,,,,,,,,,,,,,,
,76,232,226.710336629516,27.9805385730359,,,,,,,,,,,,,,,,,,,,
,77,214,229.692615537946,246.25818242177,,,,,,,,,,,,,,,,,,,,
,78,220,232.674894446375,160.65294922674,,,,,,,,,,,,,,,,,,,,
,79,242,235.657173354804,40.2314498510101,,,,,,,,,,,,,,,,,,,,
,80,259,238.639452263233,414.551904141167,,,,,,,,,,,,,,,,,,,,
,81,252,241.621731171662,107.708463873249,,,,,,,,,,,,,,,,,,,,
,82,219,244.604010080091,655.565332181418,,,,,,,,,,,,,,,,,,,,
,83,220,247.58628898852,761.003340158165,,,,,,,,,,,,,,,,,,,,
,84,227,250.56856789695,555.477392713124,,,,,,,,,,,,,,,,,,,,
,85,278,253.550846805379,597.761091934059,,,,,,,,,,,,,,,,,,,,
,86,269,256.533125713808,155.422954467717,,,,,,,,,,,,,,,,,,,,
,87,234,259.515404622237,651.035873036475,,,,,,,,,,,,,,,,,,,,
,88,287,262.497683530666,600.363512363388,,,,,,,,,,,,,,,,,,,,
,89,265,265.479962439095,0.230363942942353,,,,,,,,,,,,,,,,,,,,
,90,257,268.462241347524,131.3829767089,,,,,,,,,,,,,,,,,,,,
,91,268,271.444520255954,11.864719793675,,,,,,,,,,,,,,,,,,,,
,92,289,274.426799164383,212.378182595235,,,,,,,,,,,,,,,,,,,,
,93,282,277.409078072812,21.076564141536,,,,,,,,,,,,,,,,,,,,
,94,261,280.391356981241,376.024725573927,,,,,,,,,,,,,,,,,,,,
,95,290,283.37363588967,43.9087013226661,,,,,,,,,,,,,,,,,,,,
,96,271,286.355914798099,235.804119286487,,,,,,,,,,,,,,,,,,,,
,97,291,289.338193706529,2.76160015702148,,,,,,,,,,,,,,,,,,,,
,98,311,292.320472614958,348.924743328546,,,,,,,,,,,,,,,,,,,,
,99,281,295.302751523387,204.568701139744,,,,,,,,,,,,,,,,,,,,
,100,277,298.285030431816,453.052520483333,,,,,,,,,,,,,,,,,,,,
,1,11,3.04352888194748,63.3054326524039,,,,,,,,,,,,,,,,,,,,
,2,27,6.02574550722087,439.919351527865,,,,,,,,,,,,,,,,,,,,
,3,7,9.00796213249426,4.0319119255309,,,,,,,,,,,,,,,,,,,,
,4,-4,11.9901787577677,255.685816705364,,,,,,,,,,,,,,,,,,,,
,5,27,14.972395383041,144.663272821892,,,,,,,,,,,,,,,,,,,,
,6,-5,17.9546120083144,526.914212452253,,,,,,,,,,,,,,,,,,,,
,7,11,20.9368286335878,98.7405632932909,,,,,,,,,,,,,,,,,,,,
,8,32,23.9190452588612,65.3018295283334,,,,,,,,,,,,,,,,,,,,
,9,54,26.9012618841346,734.341607472256,,,,,,,,,,,,,,,,,,,,
,10,18,29.883478509408,141.217061483562,,,,,,,,,,,,,,,,,,,,
,11,25,32.8656951346814,61.8691599517506,,,,,,,,,,,,,,,,,,,,
,12,16,35.8479117599548,393.939601230951,,,,,,,,,,,,,,,,,,,,
,13,19,38.8301283852282,393.233991774632,,,,,,,,,,,,,,,,,,,,
,14,35,41.8123450105016,46.4080445421056,,,,,,,,,,,,,,,,,,,,
,15,67,44.794561635775,493.081492947397,,,,,,,,,,,,,,,,,,,,
,16,53,47.7767782610484,27.2820453342571,,,,,,,,,,,,,,,,,,,,
,17,60,50.7589948863217,85.3961755110278,,,,,,,,,,,,,,,,,,,,
,18,47,53.7412115115951,45.4439326440627,,,,,,,,,,,,,,,,,,,,
,19,29,56.7234281368685,768.588467660113,,,,,,,,,,,,,,,,,,,,
,20,51,59.7056447621419,75.788250724609,,,,,,,,,,,,,,,,,,,,
,21,85,62.6878613874153,497.831529467193,,,,,,,,,,,,,,,,,,,,
,22,37,65.6700780126887,821.973373253656,,,,,,,,,,,,,,,,,,,,
,23,62,68.6522946379621,44.2530239502591,,,,,,,,,,,,,,,,,,,,
,24,85,71.6345112632355,178.63628917258,,,,,,,,,,,,,,,,,,,,
,25,74,74.6167278885089,0.380353288464599,,,,,,,,,,,,,,,,,,,,
,26,85,77.5989445137823,54.7756223100738,,,,,,,,,,,,,,,,,,,,
,27,52,80.5811611390556,816.882772056664,,,,,,,,,,,,,,,,,,,,
,28,113,83.563377764329,866.514728645598,,,,,,,,,,,,,,,,,,,,
,29,77,86.5455943896024,91.1183722508093,,,,,,,,,,,,,,,,,,,,
,30,92,89.5278110148758,6.11171837816931,,,,,,,,,,,,,,,,,,,,
,31,74,92.5100276401492,342.621123239088,,,,,,,,,,,,,,,,,,,,
,32,123,95.4922442654226,756.676625553176,,,,,,,,,,,,,,,,,,,,
,33,90,98.474460890696,71.8164873879359,,,,,,,,,,,,,,,,,,,,
,34,115,101.456677515969,183.421583906449,,,,,,,,,,,,,,,,,,,,
,35,99,104.438894141243,29.5815694796449,,,,,,,,,,,,,,,,,,,,
,36,126,107.421110766516,345.175125150062,,,,,,,,,,,,,,,,,,,,
,37,107,110.40332739179,11.5826373357051,,,,,,,,,,,,,,,,,,,,
,38,142,113.385544017063,818.787091199442,,,,,,,,,,,,,,,,,,,,
,39,128,116.367760642336,135.30899247398,,,,,,,,,,,,,,,,,,,,
,40,117,119.34997726761,5.5223931582825,,,,,,,,,,,,,,,,,,,,
,41,152,122.332193892883,880.178719209482,,,,,,,,,,,,,,,,,,,,
,42,111,125.314410518157,204.90234848231,,,,,,,,,,,,,,,,,,,,
,43,113,128.29662714343,233.986801965116,,,,,,,,,,,,,,,,,,,,
,44,148,131.278843768703,279.597065711433,,,,,,,,,,,,,,,,,,,,
,45,155,134.261060393977,430.103615982282,,,,,,,,,,,,,,,,,,,,
,46,151,137.24327701925,189.247427169093,,,,,,,,,,,,,,,,,,,,
,47,165,140.225493644523,613.776165157548,,,,,,,,,,,,,,,,,,,,
,48,165,143.207710269797,474.903891685118,,,,,,,,,,,,,,,,,,,,
,49,173,146.18992689507,718.780019891678,,,,,,,,,,,,,,,,,,,,
,50,122,149.172143520344,738.325383490153,,,,,,,,,,,,,,,,,,,,
,51,159,152.154360145617,46.8627850159164,,,,,,,,,,,,,,,,,,,,
,52,176,155.13657677089,435.282428836949,,,,,,,,,,,,,,,,,,,,
,53,135,158.118793396164,534.478608094508,,,,,,,,,,,,,,,,,,,,
,54,152,161.101010021437,82.8283834103002,,,,,,,,,,,,,,,,,,,,
,55,143,164.083226646711,444.502445836567,,,,,,,,,,,,,,,,,,,,
,56,176,167.065443271984,79.8263039261363,,,,,,,,,,,,,,,,,,,,
,57,158,170.047659897257,145.146108999984,,,,,,,,,,,,,,,,,,,,
,58,147,173.029876522531,677.554471778199,,,,,,,,,,,,,,,,,,,,
,59,171,176.012093147804,25.1210777222655,,,,,,,,,,,,,,,,,,,,
,60,209,178.994309773078,900.341445994029,,,,,,,,,,,,,,,,,,,,
,61,166,181.976526398351,255.249395757204,,,,,,,,,,,,,,,,,,,,
,62,205,184.958743023624,401.651981193127,,,,,,,,,,,,,,,,,,,,
,63,216,187.940959648898,787.309745424786,,,,,,,,,,,,,,,,,,,,
,64,170,190.923176274171,437.779305400037,,,,,,,,,,,,,,,,,,,,
,65,190,193.905392899445,15.2520936990316,,,,,,,,,,,,,,,,,,,,
,66,220,196.887609524718,534.182593481911,,,,,,,,,,,,,,,,,,,,
,67,172,199.869826149991,776.727209630739,,,,,,,,,,,,,,,,,,,,
,68,193,202.852042775265,97.0627468456447,,,,,,,,,,,,,,,,,,,,
,69,204,205.834259400538,3.36450754846224,,,,,,,,,,,,,,,,,,,,
,70,226,208.816476025811,295.273496171513,,,,,,,,,,,,,,,,,,,,
,71,242,211.798692651085,912.118965583636,,,,,,,,,,,,,,,,,,,,
,72,192,214.780909276358,518.969827457665,,,,,,,,,,,,,,,,,,,,
,73,232,217.763125901632,202.688584092792,,,,,,,,,,,,,,,,,,,,
,74,199,220.745342526905,472.859921612425,,,,,,,,,,,,,,,,,,,,
,75,241,223.727559152178,298.337212841496,,,,,,,,,,,,,,,,,,,,
,76,232,226.709775777452,27.9864723248358,,,,,,,,,,,,,,,,,,,,
,77,214,229.691992402725,246.238625567185,,,,,,,,,,,,,,,,,,,,
,78,220,232.674209027999,160.635574485401,,,,,,,,,,,,,,,,,,,,
,79,242,235.656425653272,40.2409354924658,,,,,,,,,,,,,,,,,,,,
,80,259,238.638642278545,414.58488826104,,,,,,,,,,,,,,,,,,,,
,81,252,241.620858903819,107.726569894438,,,,,,,,,,,,,,,,,,,,
,82,219,244.603075529092,655.517476548397,,,,,,,,,,,,,,,,,,,,
,83,220,247.585292154366,760.948343241701,,,,,,,,,,,,,,,,,,,,
,84,227,250.567508779639,555.427470078358,,,,,,,,,,,,,,,,,,,,
,85,278,253.549725404912,597.81592777519,,,,,,,,,,,,,,,,,,,,
,86,269,256.531942030186,155.452469538649,,,,,,,,,,,,,,,,,,,,
,87,234,259.514158655459,650.972291895941,,,,,,,,,,,,,,,,,,,,
,88,287,262.496375280733,600.427624382696,,,,,,,,,,,,,,,,,,,,
,89,265,265.478591906006,0.22905021249439,,,,,,,,,,,,,,,,,,,,
,90,257,268.460808531279,131.350132190645,,,,,,,,,,,,,,,,,,,,
,91,268,271.443025156553,11.8544222286549,,,,,,,,,,,,,,,,,,,,
,92,289,274.425241781826,212.423577118227,,,,,,,,,,,,,,,,,,,,
,93,282,277.407458407099,21.0914382825215,,,,,,,,,,,,,,,,,,,,
,94,261,280.389675032373,375.959497861023,,,,,,,,,,,,,,,,,,,,
,95,290,283.371891657646,43.9318201979795,,,,,,,,,,,,,,,,,,,,
,96,271,286.35410828292,235.748641163622,,,,,,,,,,,,,,,,,,,,
,97,291,289.336324908193,2.76781481109891,,,,,,,,,,,,,,,,,,,,
,98,311,292.318541533466,348.996890436819,,,,,,,,,,,,,,,,,,,,
,99,281,295.30075815874,204.511683914764,,,,,,,,,,,,,,,,,,,,
,100,277,298.282974784013,452.965015656943,,,,,,,,,,,,,,,,,,,,
,1,11,3.04762915855461,63.2402019998709,,,,,,,,,,,,,,,,,,,,
,2,27,6.02978365383522,439.749973604956,,,,,,,,,,,,,,,,,,,,
,3,7,9.01193814911584,4.04789511586767,,,,,,,,,,,,,,,,,,,,
,4,-4,11.9940926443965,255.810999517537,,,,,,,,,,,,,,,,,,,,
,5,27,14.9762471396771,144.570632846124,,,,,,,,,,,,,,,,,,,,
,6,-5,17.9584016349577,527.088205632028,,,,,,,,,,,,,,,,,,,,
,7,11,20.9405561302383,98.8146561784183,,,,,,,,,,,,,,,,,,,,
,8,32,23.9227106255189,65.242603639105,,,,,,,,,,,,,,,,,,,,
,9,54,26.9048651207995,734.146334122066,,,,,,,,,,,,,,,,,,,,
,10,18,29.8870196160802,141.301235353074,,,,,,,,,,,,,,,,,,,,
,11,25,32.8691741113608,61.9239011949106,,,,,,,,,,,,,,,,,,,,
,12,16,35.8513286066414,394.075247448858,,,,,,,,,,,,,,,,,,,,
,13,19,38.833483101922,393.367051954226,,,,,,,,,,,,,,,,,,,,
,14,35,41.8156375972026,46.4529158564019,,,,,,,,,,,,,,,,,,,,
,15,67,44.7977920924832,492.9380359686,,,,,,,,,,,,,,,,,,,,
,16,53,47.7799465877638,27.2489576265983,,,,,,,,,,,,,,,,,,,,
,17,60,50.7621010830445,85.3387763998883,,,,,,,,,,,,,,,,,,,,
,18,47,53.7442555783251,45.4849833057689,,,,,,,,,,,,,,,,,,,,
,19,29,56.7264100736057,768.753815569743,,,,,,,,,,,,,,,,,,,,
,20,51,59.7085645688863,75.839096850462,,,,,,,,,,,,,,,,,,,,
,21,85,62.6907190641669,497.704015873925,,,,,,,,,,,,,,,,,,,,
,22,37,65.6728735594475,822.133678156066,,,,,,,,,,,,,,,,,,,,
,23,62,68.6550280547282,44.2893984092187,,,,,,,,,,,,,,,,,,,,
,24,85,71.6371825500088,178.56489020179,,,,,,,,,,,,,,,,,,,,
,25,74,74.6193370452894,0.383578375667785,,,,,,,,,,,,,,,,,,,,
,26,85,77.60149154057,54.7379274242573,,,,,,,,,,,,,,,,,,,,
,27,52,80.5836460358506,817.024820702798,,,,,,,,,,,,,,,,,,,,
,28,113,83.5658005311312,866.372098373155,,,,,,,,,,,,,,,,,,,,
,29,77,86.5479550264118,91.1634451863832,,,,,,,,,,,,,,,,,,,,
,30,92,89.5301095216925,6.10035897483429,,,,,,,,,,,,,,,,,,,,
,31,74,92.5122640169731,342.703919034116,,,,,,,,,,,,,,,,,,,,
,32,123,95.4944185122537,756.557012979053,,,,,,,,,,,,,,,,,,,,
,33,90,98.4765730075343,71.8522899520591,,,,,,,,,,,,,,,,,,,,
,34,115,101.458727502815,183.366060843021,,,,,,,,,,,,,,,,,,,,
,35,99,104.440881998096,29.6031969172001,,,,,,,,,,,,,,,,,,,,
,36,126,107.423036493376,345.103573126434,,,,,,,,,,,,,,,,,,,,
,37,107,110.405190988657,11.5953256692293,,,,,,,,,,,,,,,,,,,,
,38,142,113.387345483937,818.683998455559,,,,,,,,,,,,,,,,,,,,
,39,128,116.369499979218,135.26853073341,,,,,,,,,,,,,,,,,,,,
,40,117,119.351654474499,5.53027876742936,,,,,,,,,,,,,,,,,,,,
,41,152,122.333808969779,880.082890241552,,,,,,,,,,,,,,,,,,,,
,42,111,125.31596346506,204.946809932928,,,,,,,,,,,,,,,,,,,,
,43,113,128.29811796034,234.032413128491,,,,,,,,,,,,,,,,,,,,
,44,148,131.280272455621,279.549289158263,,,,,,,,,,,,,,,,,,,,
,45,155,134.262426950902,430.046935966688,,,,,,,,,,,,,,,,,,,,
,46,151,137.244581446182,189.211539590712,,,,,,,,,,,,,,,,,,,,
,47,165,140.226735941463,613.714612114005,,,,,,,,,,,,,,,,,,,,
,48,165,143.208890436744,474.852455997848,,,,,,,,,,,,,,,,,,,,
,49,173,146.191044932024,718.720071836749,,,,,,,,,,,,,,,,,,,,
,50,122,149.173199427305,738.382767116077,,,,,,,,,,,,,,,,,,,,
,51,159,152.155353922585,46.8491799250672,,,,,,,,,,,,,,,,,,,,
,52,176,155.137508417866,435.243555014612,,,,,,,,,,,,,,,,,,,,
,53,135,158.119662913147,534.518813217527,,,,,,,,,,,,,,,,,,,,
,54,152,161.101817408427,82.8430801363489,,,,,,,,,,,,,,,,,,,,
,55,143,164.083971903708,444.533871236341,,,,,,,,,,,,,,,,,,,,
,56,176,167.066126398988,79.8140975188507,,,,,,,,,,,,,,,,,,,,
,57,158,170.048280894269,145.161072507209,,,,,,,,,,,,,,,,,,,,
,58,147,173.03043538955,677.583566569521,,,,,,,,,,,,,,,,,,,,
,59,171,176.01258988483,25.1260573535031,,,,,,,,,,,,,,,,,,,,
,60,209,178.994744380111,900.315364814886,,,,,,,,,,,,,,,,,,,,
,61,166,181.976898875392,255.261297674487,,,,,,,,,,,,,,,,,,,,
,62,205,184.959053370672,401.639541799567,,,,,,,,,,,,,,,,,,,,
,63,216,187.941207865953,787.29581602167,,,,,,,,,,,,,,,,,,,,
,64,170,190.923362361233,437.787092499478,,,,,,,,,,,,,,,,,,,,
,65,190,193.905516856514,15.253061916515,,,,,,,,,,,,,,,,,,,,
,66,220,196.887671351795,534.179735542656,,,,,,,,,,,,,,,,,,,,
,67,172,199.869825847075,776.727192746304,,,,,,,,,,,,,,,,,,,,
,68,193,202.851980342356,97.0615166661663,,,,,,,,,,,,,,,,,,,,
,69,204,205.834134837636,3.36405060263176,,,,,,,,,,,,,,,,,,,,
,70,226,208.816289332917,295.279912290019,,,,,,,,,,,,,,,,,,,,
,71,242,211.798443828198,912.13399519853,,,,,,,,,,,,,,,,,,,,
,72,192,214.780598323478,518.955659975662,,,,,,,,,,,,,,,,,,,,
,73,232,217.762752818759,202.699207299757,,,,,,,,,,,,,,,,,,,,
,74,199,220.74490731404,472.840994096171,,,,,,,,,,,,,,,,,,,,
,75,241,223.72706180932,298.354393739046,,,,,,,,,,,,,,,,,,,,
,76,232,226.709216304601,27.9923921115023,,,,,,,,,,,,,,,,,,,,
,77,214,229.691370799881,246.21911757937,,,,,,,,,,,,,,,,,,,,
,78,220,232.673525295162,160.618243407111,,,,,,,,,,,,,,,,,,,,
,79,242,235.655679790443,40.250398921398,,,,,,,,,,,,,,,,,,,,
,80,259,238.637834285723,414.617792575668,,,,,,,,,,,,,,,,,,,,
,81,252,241.619988781004,107.744632906486,,,,,,,,,,,,,,,,,,,,
,82,219,244.602143276284,655.469740339398,,,,,,,,,,,,,,,,,,,,
,83,220,247.584297771565,760.89348355037,,,,,,,,,,,,,,,,,,,,
,84,227,250.566452266846,555.377672445516,,,,,,,,,,,,,,,,,,,,
,85,278,253.548606762126,597.870631273134,,,,,,,,,,,,,,,,,,,,
,86,269,256.530761257407,155.481914819784,,,,,,,,,,,,,,,,,,,,
,87,234,259.512915752688,650.908870203732,,,,,,,,,,,,,,,,,,,,
,88,287,262.495070247968,600.491582152013,,,,,,,,,,,,,,,,,,,,
,89,265,265.477224743249,0.227743455568908,,,,,,,,,,,,,,,,,,,,
,90,257,268.459379238529,131.31737253244,,,,,,,,,,,,,,,,,,,,
,91,268,271.44153373381,11.8441544409525,,,,,,,,,,,,,,,,,,,,
,92,289,274.423688229091,212.46886484275,,,,,,,,,,,,,,,,,,,,
,93,282,277.405842724371,21.1062810732124,,,,,,,,,,,,,,,,,,,,
,94,261,280.387997219652,375.894436189229,,,,,,,,,,,,,,,,,,,,
,95,290,283.370151714933,43.9548882830126,,,,,,,,,,,,,,,,,,,,
,96,271,286.352306210213,235.693305972148,,,,,,,,,,,,,,,,,,,,
,97,291,289.334460705494,2.77402114154451,,,,,,,,,,,,,,,,,,,,
,98,311,292.316615200774,349.068867555937,,,,,,,,,,,,,,,,,,,,
,99,281,295.298769696055,204.454814820821,,,,,,,,,,,,,,,,,,,,
,100,277,298.280924191336,452.877734437373,,,,,,,,,,,,,,,,,,,,
,1,11,3.05171935200873,63.1751652592326,,,,,,,,,,,,,,,,,,,,
,2,27,6.0338118700829,439.581044699077,,,,,,,,,,,,,,,,,,,,
,3,7,9.01590438815707,4.06387050219094,,,,,,,,,,,,,,,,,,,,
,4,-4,11.9979969062312,255.935905011784,,,,,,,,,,,,,,,,,,,,
,5,27,14.9800894243054,144.478250247695,,,,,,,,,,,,,,,,,,,,
,6,-5,17.9621819423796,527.261799554943,,,,,,,,,,,,,,,,,,,,
,7,11,20.9442744604538,98.8885945448329,,,,,,,,,,,,,,,,,,,,
,8,32,23.9263669785279,65.1835501654042,,,,,,,,,,,,,,,,,,,,
,9,54,26.9084594966021,733.951566847249,,,,,,,,,,,,,,,,,,,,
,10,18,29.8905520146763,141.385227213722,,,,,,,,,,,,,,,,,,,,
,11,25,32.8726445327505,61.9785319390455,,,,,,,,,,,,,,,,,,,,
,12,16,35.8547370508246,394.210583357388,,,,,,,,,,,,,,,,,,,,
,13,19,38.8368295688988,393.499807345537,,,,,,,,,,,,,,,,,,,,
,14,35,41.818922086973,46.4976984282077,,,,,,,,,,,,,,,,,,,,
,15,67,44.8010146050471,492.794952565331,,,,,,,,,,,,,,,,,,,,
,16,53,47.7831071231213,27.2159712888277,,,,,,,,,,,,,,,,,,,,
,17,60,50.7651996411955,85.2815376669762,,,,,,,,,,,,,,,,,,,,
,18,47,53.7472921592697,45.5259514825417,,,,,,,,,,,,,,,,,,,,
,19,29,56.7293846773438,768.918774584111,,,,,,,,,,,,,,,,,,,,
,20,51,59.711477195418,75.8898349262877,,,,,,,,,,,,,,,,,,,,
,21,85,62.6935697134922,497.576832126834,,,,,,,,,,,,,,,,,,,,
,22,37,65.6756622315664,822.293604418881,,,,,,,,,,,,,,,,,,,,
,23,62,68.6577547496405,44.3256983063609,,,,,,,,,,,,,,,,,,,,
,24,85,71.6398472677147,178.493681029991,,,,,,,,,,,,,,,,,,,,
,25,74,74.6219397857889,0.386809097147085,,,,,,,,,,,,,,,,,,,,
,26,85,77.604032303863,54.7003381623017,,,,,,,,,,,,,,,,,,,,
,27,52,80.5861248219372,817.166532335374,,,,,,,,,,,,,,,,,,,,
,28,113,83.5682173400114,866.229830544807,,,,,,,,,,,,,,,,,,,,
,29,77,86.5503098580855,91.2084183854459,,,,,,,,,,,,,,,,,,,,
,30,92,89.5324023761597,6.08903803318218,,,,,,,,,,,,,,,,,,,,
,31,74,92.5144948942339,342.786521188613,,,,,,,,,,,,,,,,,,,,
,32,123,95.4965874123081,756.437703968811,,,,,,,,,,,,,,,,,,,,
,33,90,98.4786799303822,71.8880133618664,,,,,,,,,,,,,,,,,,,,
,34,115,101.460772448456,183.310682692477,,,,,,,,,,,,,,,,,,,,
,35,99,104.442864966531,29.6247790438859,,,,,,,,,,,,,,,,,,,,
,36,126,107.424957484605,345.032204448741,,,,,,,,,,,,,,,,,,,,
,37,107,110.407050002679,11.6079897207544,,,,,,,,,,,,,,,,,,,,
,38,142,113.389142520753,818.581165697779,,,,,,,,,,,,,,,,,,,,
,39,128,116.371235038827,135.228174522199,,,,,,,,,,,,,,,,,,,,
,40,117,119.353327556901,5.53815059007167,,,,,,,,,,,,,,,,,,,,
,41,152,122.335420074976,879.987302128161,,,,,,,,,,,,,,,,,,,,
,42,111,125.31751259305,204.991166852139,,,,,,,,,,,,,,,,,,,,
,43,113,128.299605111124,234.07791655633,,,,,,,,,,,,,,,,,,,,
,44,148,131.281697629198,279.501634161559,,,,,,,,,,,,,,,,,,,,
,45,155,134.263790147272,429.990399056362,,,,,,,,,,,,,,,,,,,,
,46,151,137.245882665346,189.175743655417,,,,,,,,,,,,,,,,,,,,
,47,165,140.227975183421,613.653213513224,,,,,,,,,,,,,,,,,,,,
,48,165,143.210067701495,474.80114957344,,,,,,,,,,,,,,,,,,,,
,49,173,146.192160219569,718.660273693259,,,,,,,,,,,,,,,,,,,,
,50,122,149.174252737643,738.440011849306,,,,,,,,,,,,,,,,,,,,
,51,159,152.156345255717,46.8356102589427,,,,,,,,,,,,,,,,,,,,
,52,176,155.138437773791,435.20477851797,,,,,,,,,,,,,,,,,,,,
,53,135,158.120530291866,534.558920977078,,,,,,,,,,,,,,,,,,,,
,54,152,161.10262280994,82.8577420200372,,,,,,,,,,,,,,,,,,,,
,55,143,164.084715328014,444.565220463388,,,,,,,,,,,,,,,,,,,,
,56,176,167.066807846088,79.8019220587117,,,,,,,,,,,,,,,,,,,,
,57,158,170.048900364162,145.175999985512,,,,,,,,,,,,,,,,,,,,
,58,147,173.030992882237,677.612590435048,,,,,,,,,,,,,,,,,,,,
,59,171,176.013085400311,25.1310252308083,,,,,,,,,,,,,,,,,,,,
,60,209,178.995177918385,900.289348149378,,,,,,,,,,,,,,,,,,,,
,61,166,181.977270436459,255.273170599748,,,,,,,,,,,,,,,,,,,,
,62,205,184.959362954533,401.627133188136,,,,,,,,,,,,,,,,,,,,
,63,216,187.941455472607,787.281920995675,,,,,,,,,,,,,,,,,,,,
,64,170,190.923547990682,437.794860518354,,,,,,,,,,,,,,,,,,,,
,65,190,193.905640508756,15.2540277836338,,,,,,,,,,,,,,,,,,,,
,66,220,196.88773302683,534.17688463909,,,,,,,,,,,,,,,,,,,,
,67,172,199.869825544904,776.727175903388,,,,,,,,,,,,,,,,,,,,
,68,193,202.851918062978,97.0602895196367,,,,,,,,,,,,,,,,,,,,
,69,204,205.834010581052,3.3635948114122,,,,,,,,,,,,,,,,,,,,
,70,226,208.816103099127,295.286312699847,,,,,,,,,,,,,,,,,,,,
,71,242,211.798195617201,912.148987976872,,,,,,,,,,,,,,,,,,,,
,72,192,214.780288135275,518.941527526148,,,,,,,,,,,,,,,,,,,,
,73,232,217.762380653349,202.709804660128,,,,,,,,,,,,,,,,,,,,
,74,199,220.744473171423,472.822113502746,,,,,,,,,,,,,,,,,,,,
,75,241,223.726565689497,298.371532879247,,,,,,,,,,,,,,,,,,,,
,76,232,226.708658207572,27.9982979642991,,,,,,,,,,,,,,,,,,,,
,77,214,229.690750725646,246.199658334354,,,,,,,,,,,,,,,,,,,,
,78,220,232.67284324372,160.600955879899,,,,,,,,,,,,,,,,,,,,
,79,242,235.654935761794,40.2598401869592,,,,,,,,,,,,,,,,,,,,
,80,259,238.637028279868,414.650617274883,,,,,,,,,,,,,,,,,,,,
,81,252,241.619120797943,107.76265300771,,,,,,,,,,,,,,,,,,,,
,82,219,244.601213316017,655.422123252188,,,,,,,,,,,,,,,,,,,,
,83,220,247.583305834091,760.838760736989,,,,,,,,,,,,,,,,,,,,
,84,227,250.565398352165,555.32799949622,,,,,,,,,,,,,,,,,,,,
,85,278,253.547490870239,597.925202741037,,,,,,,,,,,,,,,,,,,,
,86,269,256.529583388313,155.511290469031,,,,,,,,,,,,,,,,,,,,
,87,234,259.511675906388,650.845607552552,,,,,,,,,,,,,,,,,,,,
,88,287,262.493768424462,600.555386033912,,,,,,,,,,,,,,,,,,,,
,89,265,265.475860942536,0.226443636631063,,,,,,,,,,,,,,,,,,,,
,90,257,268.45795346061,131.284697505504,,,,,,,,,,,,,,,,,,,,
,91,268,271.440045978684,11.8339163354611,,,,,,,,,,,,,,,,,,,,
,92,289,274.422138496758,212.514046007695,,,,,,,,,,,,,,,,,,,,
,93,282,277.404231014833,21.1210925650272,,,,,,,,,,,,,,,,,,,,
,94,261,280.386323532907,375.829540122531,,,,,,,,,,,,,,,,,,,,
,95,290,283.368416050981,43.9779056728886,,,,,,,,,,,,,,,,,,,,
,96,271,286.350508569055,235.638113328632,,,,,,,,,,,,,,,,,,,,
,97,291,289.332601087129,2.78021913464271,,,,,,,,,,,,,,,,,,,,
,98,311,292.314693605203,349.140675067427,,,,,,,,,,,,,,,,,,,,
,99,281,295.296786123278,204.39809345474,,,,,,,,,,,,,,,,,,,,
,100,277,298.278878641352,452.790676233373,,,,,,,,,,,,,,,,,,,,
,1,11,3.05579948710572,63.1103217890697,,,,,,,,,,,,,,,,,,,,
,2,27,6.03783018038406,439.412563546417,,,,,,,,,,,,,,,,,,,,
,3,7,9.0198608736624,4.07983794895222,,,,,,,,,,,,,,,,,,,,
,4,-4,12.0018915669407,256.060533720129,,,,,,,,,,,,,,,,,,,,
,5,27,14.9839222602191,144.386124248459,,,,,,,,,,,,,,,,,,,,
,6,-5,17.9659529534974,527.434995062256,,,,,,,,,,,,,,,,,,,,
,7,11,20.9479836467757,98.9623786365177,,,,,,,,,,,,,,,,,,,,
,8,32,23.9300143400541,65.1246685517327,,,,,,,,,,,,,,,,,,,,
,9,54,26.9120450333324,733.757304276211,,,,,,,,,,,,,,,,,,,,
,10,18,29.8940757266108,141.469037390351,,,,,,,,,,,,,,,,,,,,
,11,25,32.8761064198891,62.0330523374183,,,,,,,,,,,,,,,,,,,,
,12,16,35.8581371131674,394.345609605358,,,,,,,,,,,,,,,,,,,,
,13,19,38.8401678064458,393.632258587927,,,,,,,,,,,,,,,,,,,,
,14,35,41.8221984997241,46.5423923696379,,,,,,,,,,,,,,,,,,,,
,15,67,44.8042291930024,492.652241716765,,,,,,,,,,,,,,,,,,,,
,16,53,47.7862598862808,27.1830859734049,,,,,,,,,,,,,,,,,,,,
,17,60,50.7682905795591,85.2244588234569,,,,,,,,,,,,,,,,,,,,
,18,47,53.7503212728375,45.5668372865219,,,,,,,,,,,,,,,,,,,,
,19,29,56.7323519661158,769.083345572527,,,,,,,,,,,,,,,,,,,,
,20,51,59.7143826593941,75.9404651343492,,,,,,,,,,,,,,,,,,,,
,21,85,62.6964133526725,497.449977334847,,,,,,,,,,,,,,,,,,,,
,22,37,65.6784440459508,822.453152896732,,,,,,,,,,,,,,,,,,,,
